date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:03:35	961601/961601	---MCZ	200	added ('OK')	text/html	etag:W/%223670acf5896fab41fe07a70093936e56%22	https://www.duana.info/vip	C:/My%20Web%20Sites/task1234/www.duana.info/vip.html	(from https://www.duana.info/)
04:03:36	820161/820161	---MCZ	200	added ('OK')	text/html	etag:W/%22d77151c167249475a58ca9553d746f45%22	https://www.duana.info/lithoth%c3%a9rapie	C:/My%20Web%20Sites/task1234/www.duana.info/lithoth%c3%a9rapie.html	(from https://www.duana.info/)
04:03:37	802135/802135	---MCZ	200	added ('OK')	text/html	etag:W/%22fe47622ccf05c4cce79c8e19437f3c57%22	https://www.duana.info/livestrea	C:/My%20Web%20Sites/task1234/www.duana.info/livestrea.html	(from https://www.duana.info/)
04:03:40	1018968/1018968	---MCZ	200	added ('OK')	text/html	etag:W/%2293bff72500087193e34f5d4e407f917c%22	https://www.duana.info/plans-pricing	C:/My%20Web%20Sites/task1234/www.duana.info/plans-pricing.html	(from https://www.duana.info/)
04:03:40	26158/26158	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:48:42%20GMT	https://static.wixstatic.com/media/1bba6e_3b105e2d0cca4705863d7cfb364bcf51~mv2.jpg/v1/fill/w_277,h_432,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/1bba6e_3b105e2d0cca4705863d7cfb364bcf51~mv2.jpg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_3b105e2d0cca4705863d7cfb364bcf51_mv2.jpg/v1/fill/w_277,h_432,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/1bba6e_3b105e2d0cca4705863d7cfb364bcf51_mv2.jpg	(from https://www.duana.info/en/a-propos)
04:03:41	2961/2961	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Dec%202024%2011:03:19%20GMT	https://www.duana.info/en/robots.txt	C:/My%20Web%20Sites/task1234/www.duana.info/en/robots.5f.delayed	(from https://www.duana.info/en/a-propos)
04:03:43	2961/2961	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Dec%202024%2011:03:20%20GMT	https://www.duana.info/en/sitemap.xml	C:/My%20Web%20Sites/task1234/www.duana.info/en/sitemap.60.delayed	(from https://www.duana.info/en/a-propos)
04:03:44	2962/2962	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Dec%202024%2011:03:21%20GMT	https://www.duana.info/en/feed.xml	C:/My%20Web%20Sites/task1234/www.duana.info/en/feed.61.delayed	(from https://www.duana.info/en/a-propos)
04:03:44	2961/2961	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Dec%202024%2011:03:22%20GMT	https://www.duana.info/en/decodeURIComponent(e	C:/My%20Web%20Sites/task1234/www.duana.info/en/decodeURIComponent(e.62.delayed	(from https://www.duana.info/en/a-propos)
04:03:48	331341/331341	---M-Z	200	added ('OK')	application/javascript	etag:W/%222c8a23d957ad218295fc88896189b8ee%22	https://static.parastorage.com/services/loyalty-tpa/1.1875.0/LoyaltyPageViewerWidgetNoCss.bundle.min.js	C:/My%20Web%20Sites/task1234/static.parastorage.com/services/loyalty-tpa/1.1875.0/LoyaltyPageViewerWidgetNoCss.bundle.min.js	(from https://www.duana.info/en/loyalty)
04:03:48	2714/2714	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:48:51%20GMT	https://static.wixstatic.com/media/1bba6e_12a7aaf54a334a3c8691486f6bfeb253~mv2.jpg/v1/fill/w_147,h_98,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/1bba6e_12a7aaf54a334a3c8691486f6bfeb253~mv2.jpg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_12a7aaf54a334a3c8691486f6bfeb253_mv2.jpg/v1/fill/w_147,h_98,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/1bba6e_12a7aaf54a334a3c8691486f6bfeb253_mv2.jpg	(from https://www.duana.info/en/calendrier)
04:03:51	4710/4710	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202024%2011:48:54%20GMT	https://static.wixstatic.com/media/c1a039_ec8a9c009e4b457cace3faf30918f586~mv2.png/v1/fill/w_49,h_33,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Referrals%20program.png	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/c1a039_ec8a9c009e4b457cace3faf30918f586_mv2.png/v1/fill/w_49,h_33,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Referrals%20program.png	(from https://www.duana.info/en/refer-friends)
04:03:53	56474/56474	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202024%2011:48:56%20GMT	https://static.wixstatic.com/media/1bba6e_242f6a4139ba4af39b4fb4f84c1b2375~mv2.png/v1/fill/w_165,h_174,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/1bba6e_242f6a4139ba4af39b4fb4f84c1b2375~mv2.png	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_242f6a4139ba4af39b4fb4f84c1b2375_mv2.png/v1/fill/w_165,h_174,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/1bba6e_242f6a4139ba4af39b4fb4f84c1b2375_mv2.png	(from https://www.duana.info/en/faq)
04:03:55	10873/10873	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:48:59%20GMT	https://static.wixstatic.com/media/1bba6e_1b7837cb29224386bc226e3bc8fb0eff~mv2.jpg/v1/fill/w_216,h_217,al_c,lg_1,q_80,enc_avif,quality_auto/stone.jpg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_1b7837cb29224386bc226e3bc8fb0eff_mv2.jpg/v1/fill/w_216,h_217,al_c,lg_1,q_80,enc_avif,quality_auto/stone.jpg	(from https://www.duana.info/en/copie-de-lithoth%c3%a9rapie)
04:03:56	11404/11404	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:48:59%20GMT	https://static.wixstatic.com/media/1bba6e_44a517ce6ac647e9b86a08082d6da3ab~mv2.jpg/v1/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/external-file_edited.jpg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_44a517ce6ac647e9b86a08082d6da3ab_mv2.jpg/v1/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/external-file_edited.jpg	(from https://www.duana.info/en/copie-de-lithoth%c3%a9rapie)
04:03:56	1100/1100	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:49:01%20GMT	https://static.wixstatic.com/media/1bba6e_e6748a7970fe403aa757e371613b030e~mv2.jpg/v1/fill/w_40,h_50,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/1bba6e_e6748a7970fe403aa757e371613b030e~mv2.jpg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_e6748a7970fe403aa757e371613b030e_mv2.jpg/v1/fill/w_40,h_50,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/1bba6e_e6748a7970fe403aa757e371613b030e_mv2.jpg	(from https://www.duana.info/en/book-online)
04:04:00	1145/1145	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:49:04%20GMT	https://static.wixstatic.com/media/1bba6e_6fc378f26199462b9e67a106ef031513~mv2.jpg/v1/fill/w_50,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/1bba6e_6fc378f26199462b9e67a106ef031513~mv2.jpg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_6fc378f26199462b9e67a106ef031513_mv2.jpg/v1/fill/w_50,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/1bba6e_6fc378f26199462b9e67a106ef031513_mv2.jpg	(from https://www.duana.info/en/book-online)
04:04:01	1333022/1333022	---MCZ	200	added ('OK')	text/html	etag:W/%221af6e4f7621799c4ccf93993f24b8731%22	https://www.duana.info/booking-calendar/guidance-voyance-60-min	C:/My%20Web%20Sites/task1234/www.duana.info/booking-calendar/guidance-voyance-60-min.html	(from https://www.duana.info/en/book-online)
04:04:05	6632/6632	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202024%2011:49:08%20GMT	https://static.wixstatic.com/media/1bba6e_eac8a86955144945a1ebf8d2cb96df84~mv2.png/v1/fill/w_50,h_48,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/1bba6e_eac8a86955144945a1ebf8d2cb96df84~mv2.png	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_eac8a86955144945a1ebf8d2cb96df84_mv2.png/v1/fill/w_50,h_48,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/1bba6e_eac8a86955144945a1ebf8d2cb96df84_mv2.png	(from https://www.duana.info/en/book-online)
04:04:06	1333087/1333087	---MCZ	200	added ('OK')	text/html	etag:W/%2270ba72ae8e57f8ce49e8bf9c767d48e4%22	https://www.duana.info/booking-calendar/purification-de-domicile	C:/My%20Web%20Sites/task1234/www.duana.info/booking-calendar/purification-de-domicile.html	(from https://www.duana.info/en/book-online)
04:04:09	1047/1047	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:49:12%20GMT	https://static.wixstatic.com/media/1bba6e_28c3401c57414f89bb97fe3cc79b4fc3~mv2.jpg/v1/fill/w_50,h_26,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/1bba6e_28c3401c57414f89bb97fe3cc79b4fc3~mv2.jpg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_28c3401c57414f89bb97fe3cc79b4fc3_mv2.jpg/v1/fill/w_50,h_26,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/1bba6e_28c3401c57414f89bb97fe3cc79b4fc3_mv2.jpg	(from https://www.duana.info/en/book-online)
04:04:11	1333027/1333027	---MCZ	200	added ('OK')	text/html	etag:W/%222bec4e706ad9a6744f4a642d050c4abc%22	https://www.duana.info/booking-calendar/guidance-voyance-30-min	C:/My%20Web%20Sites/task1234/www.duana.info/booking-calendar/guidance-voyance-30-min.html	(from https://www.duana.info/en/book-online)
04:04:12	1155/1155	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:49:16%20GMT	https://static.wixstatic.com/media/1bba6e_297566610aae468e904deed84a0e0ba8~mv2.jpg/v1/fill/w_50,h_36,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/1bba6e_297566610aae468e904deed84a0e0ba8~mv2.jpg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_297566610aae468e904deed84a0e0ba8_mv2.jpg/v1/fill/w_50,h_36,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/1bba6e_297566610aae468e904deed84a0e0ba8_mv2.jpg	(from https://www.duana.info/en/book-online)
04:04:13	1333067/1333067	---MCZ	200	added ('OK')	text/html	etag:W/%22ba309fa333da6d5ee8a5a040de692bef%22	https://www.duana.info/booking-calendar/traitement-%c3%a9nerg%c3%a9tique	C:/My%20Web%20Sites/task1234/www.duana.info/booking-calendar/traitement-%c3%a9nerg%c3%a9tique.html	(from https://www.duana.info/en/book-online)
04:04:14	1054/1054	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:49:19%20GMT	https://static.wixstatic.com/media/1bba6e_9e52e4145d1949b0a356e19d62727c55~mv2.jpg/v1/fill/w_50,h_30,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/1bba6e_9e52e4145d1949b0a356e19d62727c55~mv2.jpg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_9e52e4145d1949b0a356e19d62727c55_mv2.jpg/v1/fill/w_50,h_30,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/1bba6e_9e52e4145d1949b0a356e19d62727c55_mv2.jpg	(from https://www.duana.info/en/book-online)
04:04:15	1333169/1333169	---MCZ	200	added ('OK')	text/html	etag:W/%22a5a4558a419eb0d9fd6f25c26f5b9b92%22	https://www.duana.info/booking-calendar/enqu%c3%aate-de-personne-disparue	C:/My%20Web%20Sites/task1234/www.duana.info/booking-calendar/enqu%c3%aate-de-personne-disparue.html	(from https://www.duana.info/en/book-online)
04:04:18	374917/374917	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d4ef90127a9958a0bba09181890f0082%22	https://static.parastorage.com/services/bookings-service-list-widget/1.1444.0/BookOnlineViewerWidgetNoCss.bundle.min.js	C:/My%20Web%20Sites/task1234/static.parastorage.com/services/bookings-service-list-widget/1.1444.0/BookOnlineViewerWidgetNoCss.bundle.min.js	(from https://www.duana.info/en/book-online)
04:04:18	1333010/1333010	---MCZ	200	added ('OK')	text/html	etag:W/%22888d0c21500a5de6b20720dcd2e2ef9b%22	https://www.duana.info/booking-calendar/contact-d%c3%a9funt	C:/My%20Web%20Sites/task1234/www.duana.info/booking-calendar/contact-d%c3%a9funt.html	(from https://www.duana.info/en/book-online)
04:04:21	1439/1439	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:49:29%20GMT	https://static.wixstatic.com/media/1bba6e_1b7837cb29224386bc226e3bc8fb0eff~mv2.jpg/v1/fill/w_66,h_48,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_1b7837cb29224386bc226e3bc8fb0eff~mv2.jpg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_1b7837cb29224386bc226e3bc8fb0eff_mv2.jpg/v1/fill/w_66,h_48,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_1b7837cb29224386bc226e3bc8fb0eff_mv2.jpg	(from https://www.duana.info/en/services)
04:04:22	1422750/1422750	---MCZ	200	added ('OK')	text/html	etag:W/%227992c2fe2eef55d0ac0b06a28609c46e%22	https://www.duana.info/en/product-page/pierres-et-crystaux-divers	C:/My%20Web%20Sites/task1234/www.duana.info/en/product-page/pierres-et-crystaux-divers.html	(from https://www.duana.info/en/services)
04:04:23	1851/1851	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:49:32%20GMT	https://static.wixstatic.com/media/1bba6e_8c107dedf69b412b93018e5d58266900~mv2.jpg/v1/fill/w_63,h_89,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_8c107dedf69b412b93018e5d58266900~mv2.jpg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_8c107dedf69b412b93018e5d58266900_mv2.jpg/v1/fill/w_63,h_89,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_8c107dedf69b412b93018e5d58266900_mv2.jpg	(from https://www.duana.info/en/services)
04:04:24	22532/22532	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202024%2011:49:33%20GMT	https://static.wixstatic.com/media/1bba6e_e59dd5ab17da4763b41299d7363b33cc~mv2.png/v1/fill/w_98,h_170,al_c,q_85,blur_3,enc_auto/1bba6e_e59dd5ab17da4763b41299d7363b33cc~mv2.png	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_e59dd5ab17da4763b41299d7363b33cc_mv2.png/v1/fill/w_98,h_170,al_c,q_85,blur_3,enc_auto/1bba6e_e59dd5ab17da4763b41299d7363b33cc_mv2.png	(from https://www.duana.info/en/services)
04:04:25	1450498/1450498	---MCZ	200	added ('OK')	text/html	etag:W/%2231f5fe2761b37d4847e8d1291e8c72f0%22	https://www.duana.info/en/product-page/oracles-divers	C:/My%20Web%20Sites/task1234/www.duana.info/en/product-page/oracles-divers.html	(from https://www.duana.info/en/services)
04:04:29	1440129/1440129	---MCZ	200	added ('OK')	text/html	etag:W/%22bf639742ef10cd5732e82cc446401051%22	https://www.duana.info/en/product-page/sac-porteur-positif	C:/My%20Web%20Sites/task1234/www.duana.info/en/product-page/sac-porteur-positif.html	(from https://www.duana.info/en/services)
04:04:29	6324/6324	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202024%2011:49:36%20GMT	https://static.wixstatic.com/media/1bba6e_ff39064a74d547eaa716618cc4b4d1ef~mv2.png/v1/fill/w_74,h_78,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_ff39064a74d547eaa716618cc4b4d1ef~mv2.png	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_ff39064a74d547eaa716618cc4b4d1ef_mv2.png/v1/fill/w_74,h_78,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_ff39064a74d547eaa716618cc4b4d1ef_mv2.png	(from https://www.duana.info/en/services)
04:04:29	6103/6103	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202024%2011:49:38%20GMT	https://static.wixstatic.com/media/1bba6e_ffe32bd0f3dc4cf5a28c5f4b656d27d0~mv2.png/v1/fill/w_52,h_74,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_ffe32bd0f3dc4cf5a28c5f4b656d27d0~mv2.png	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_ffe32bd0f3dc4cf5a28c5f4b656d27d0_mv2.png/v1/fill/w_52,h_74,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_ffe32bd0f3dc4cf5a28c5f4b656d27d0_mv2.png	(from https://www.duana.info/en/services)
04:04:31	8185/8185	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202024%2011:49:41%20GMT	https://static.wixstatic.com/media/1bba6e_9e87060bdf794736b0d4010ba821ca59~mv2.png/v1/fill/w_88,h_73,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_9e87060bdf794736b0d4010ba821ca59~mv2.png	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_9e87060bdf794736b0d4010ba821ca59_mv2.png/v1/fill/w_88,h_73,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_9e87060bdf794736b0d4010ba821ca59_mv2.png	(from https://www.duana.info/en/services)
04:04:32	4864/4864	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202024%2011:49:41%20GMT	https://static.wixstatic.com/media/1bba6e_f55f905ca49342d5ba6c66a9c916cf3d~mv2.png/v1/fill/w_67,h_57,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_f55f905ca49342d5ba6c66a9c916cf3d~mv2.png	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_f55f905ca49342d5ba6c66a9c916cf3d_mv2.png/v1/fill/w_67,h_57,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_f55f905ca49342d5ba6c66a9c916cf3d_mv2.png	(from https://www.duana.info/en/services)
04:04:33	1447146/1447146	---MCZ	200	added ('OK')	text/html	etag:W/%22748daf25c82ec81ad65594c14b69b37e%22	https://www.duana.info/en/product-page/let-me-chose-a-special-quote-for-you	C:/My%20Web%20Sites/task1234/www.duana.info/en/product-page/let-me-chose-a-special-quote-for-you.html	(from https://www.duana.info/en/services)
04:04:35	8697/8697	---M--	200	added ('OK')	image/gif	date:Tue,%2010%20Dec%202024%2011:49:45%20GMT	https://static.wixstatic.com/media/1bba6e_7b12e90218f740ad999a4d029d876ae2~mv2.gif/v1/fill/w_92,h_115,al_c,usm_0.66_1.00_0.01,blur_2,pstr/1bba6e_7b12e90218f740ad999a4d029d876ae2~mv2_gif.gif	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_7b12e90218f740ad999a4d029d876ae2_mv2.gif/v1/fill/w_92,h_115,al_c,usm_0.66_1.00_0.01,blur_2,pstr/1bba6e_7b12e90218f740ad999a4d029d876ae2_mv2_gif.gif	(from https://www.duana.info/en/services)
04:04:36	1426964/1426964	---MCZ	200	added ('OK')	text/html	etag:W/%22f83a7e9bfe865d1e2db30bbfe57e879a%22	https://www.duana.info/en/product-page/rituels	C:/My%20Web%20Sites/task1234/www.duana.info/en/product-page/rituels.html	(from https://www.duana.info/en/services)
04:04:41	1455257/1455257	---MCZ	200	added ('OK')	text/html	etag:W/%2294cb8e0da3c97f61edcbdf7b5282ffbd%22	https://www.duana.info/en/product-page/runes-en-pierre-naturelle-d-am%c3%a9thyste	C:/My%20Web%20Sites/task1234/www.duana.info/en/product-page/runes-en-pierre-naturelle-d-am%c3%a9thyste.html	(from https://www.duana.info/en/services)
04:04:41	2377/2377	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:49:48%20GMT	https://static.wixstatic.com/media/1bba6e_6ad3c8d8b64549269034b8ed713bcbea~mv2.jpeg/v1/fill/w_75,h_75,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_6ad3c8d8b64549269034b8ed713bcbea~mv2.jpeg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_6ad3c8d8b64549269034b8ed713bcbea_mv2.jpeg/v1/fill/w_75,h_75,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_6ad3c8d8b64549269034b8ed713bcbea_mv2.jpg	(from https://www.duana.info/en/services)
04:04:41	3860/3860	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:49:50%20GMT	https://static.wixstatic.com/media/1bba6e_9474ddc67280439dbbad4fe65c2bc8cc~mv2.jpeg/v1/fill/w_144,h_144,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_9474ddc67280439dbbad4fe65c2bc8cc~mv2.jpeg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_9474ddc67280439dbbad4fe65c2bc8cc_mv2.jpeg/v1/fill/w_144,h_144,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_9474ddc67280439dbbad4fe65c2bc8cc_mv2.jpg	(from https://www.duana.info/en/services)
04:04:43	1151/1151	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:49:53%20GMT	https://static.wixstatic.com/media/1bba6e_b61f648cff1942ca893b4295ccb6cb9c~mv2.jpg/v1/fill/w_56,h_56,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_b61f648cff1942ca893b4295ccb6cb9c~mv2.jpg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_b61f648cff1942ca893b4295ccb6cb9c_mv2.jpg/v1/fill/w_56,h_56,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_b61f648cff1942ca893b4295ccb6cb9c_mv2.jpg	(from https://www.duana.info/en/services)
04:04:44	1435979/1435979	---MCZ	200	added ('OK')	text/html	etag:W/%22c96fa90220e364ea701c26cde4d6f260%22	https://www.duana.info/en/product-page/pendulum-radiesth%c3%a9sie	C:/My%20Web%20Sites/task1234/www.duana.info/en/product-page/pendulum-radiesth%c3%a9sie.html	(from https://www.duana.info/en/services)
04:04:45	3461/3461	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:49:55%20GMT	https://static.wixstatic.com/media/1bba6e_470397a0113643dfa3f38cd8333aab3f~mv2.jpeg/v1/fill/w_144,h_144,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_470397a0113643dfa3f38cd8333aab3f~mv2.jpeg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_470397a0113643dfa3f38cd8333aab3f_mv2.jpeg/v1/fill/w_144,h_144,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_470397a0113643dfa3f38cd8333aab3f_mv2.jpg	(from https://www.duana.info/en/services)
04:04:47	6155/6155	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202024%2011:49:58%20GMT	https://static.wixstatic.com/media/1bba6e_eac8a86955144945a1ebf8d2cb96df84~mv2.png/v1/fill/w_48,h_45,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_eac8a86955144945a1ebf8d2cb96df84~mv2.png	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_eac8a86955144945a1ebf8d2cb96df84_mv2.png/v1/fill/w_48,h_45,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1bba6e_eac8a86955144945a1ebf8d2cb96df84_mv2.png	(from https://www.duana.info/en/services)
04:04:47	58469/58469	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202024%2011:50:01%20GMT	https://static.wixstatic.com/media/1bba6e_79a99856b7bf442c9ceeded0bc4ba07e~mv2.png/v1/fill/w_136,h_220,al_c,q_85,blur_3,enc_auto/1bba6e_79a99856b7bf442c9ceeded0bc4ba07e~mv2.png	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_79a99856b7bf442c9ceeded0bc4ba07e_mv2.png/v1/fill/w_136,h_220,al_c,q_85,blur_3,enc_auto/1bba6e_79a99856b7bf442c9ceeded0bc4ba07e_mv2.png	(from https://www.duana.info/en/services)
04:04:48	1457391/1457391	---MCZ	200	added ('OK')	text/html	etag:W/%2233055a0cbf1fc34dc8f9438e7bf642c5%22	https://www.duana.info/en/product-page/oracle	C:/My%20Web%20Sites/task1234/www.duana.info/en/product-page/oracle.html	(from https://www.duana.info/en/services)
04:04:49	497127/497127	---M-Z	200	added ('OK')	application/javascript	etag:W/%228003e7f66a329d42a47ab2d8c7ff3695%22	https://static.parastorage.com/services/wixstores-client-gallery/1.4744.0/SliderGalleryViewerWidgetNoCss.bundle.min.js	C:/My%20Web%20Sites/task1234/static.parastorage.com/services/wixstores-client-gallery/1.4744.0/SliderGalleryViewerWidgetNoCss.bundle.min.js	(from https://www.duana.info/en/services)
04:04:52	552807/552807	---M-Z	200	added ('OK')	application/javascript	etag:W/%2273ef5c86db5377e49fd09382f3afe8ea%22	https://static.parastorage.com/services/wixstores-client-gallery/1.4744.0/GridGalleryViewerWidgetNoCss.bundle.min.js	C:/My%20Web%20Sites/task1234/static.parastorage.com/services/wixstores-client-gallery/1.4744.0/GridGalleryViewerWidgetNoCss.bundle.min.js	(from https://www.duana.info/en/services)
04:04:52	18612/18612	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:50:06%20GMT	https://static.wixstatic.com/media/1bba6e_147e42808a4545daab09461f1d1f67ea~mv2.jpg/v1/fill/w_355,h_344,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/1bba6e_147e42808a4545daab09461f1d1f67ea~mv2.jpg	C:/My%20Web%20Sites/task1234/static.wixstatic.com/media/1bba6e_147e42808a4545daab09461f1d1f67ea_mv2.jpg/v1/fill/w_355,h_344,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/1bba6e_147e42808a4545daab09461f1d1f67ea_mv2.jpg	(from https://www.duana.info/en/empathe)
